ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
SAKL0A00946g,0.966435974833388,0.947030828457747,0.887106554776998,0.783255373228712,0.367394281283158
SAKL0A00968g,0.353982653847518,0.346798261267566,0.32753151624984,0.295226713560935,0.129801700740254
SAKL0A00990g,1.20536316291964,1.19616712316134,1.17264064306539,1.13740998401834,0.273792545746358
SAKL0A01012g,1.55798728728558,1.55064742617881,1.54110629940746,1.52387736881035,0.227712101777251
SAKL0A01034g,1.32591375709064,1.32341813340778,1.31923781235406,1.31250598490789,0.132670071759262
SAKL0A01056g,0.297571263222259,0.28193386672516,0.262804648647182,0.222568021730637,0.139234681982875
SAKL0A01078g,0.401294080468564,0.366907394809229,0.333990320856926,0.26112676648212,0.229472673504196
SAKL0A01100g,0.353544905220196,0.346381966331995,0.327915556193704,0.296575830478126,0.12697711119331
SAKL0A01122g,0.473997159445105,0.469753158252453,0.451836000888759,0.425627693679811,0.138704867124128
SAKL0A01144g,0.396833248655406,0.3887172276011,0.355614532996589,0.303479282796972,0.168474644256944
SAKL0A01166g,0.520464368453977,0.513254208772758,0.486381827962967,0.445429869439579,0.178765244905322
SAKL0A01188g,0.852505002735951,0.851912607178327,0.842381685728299,0.831877906769975,0.12968973215777
SAKL0A01210g,0.847908771764768,0.823936684153248,0.750056240447573,0.620291458701145,0.377147791865564
SAKL0A01232g,0.281028669149251,0.271198217381708,0.24980009064299,0.212860759272726,0.125918270615485
SAKL0A01254g,0.487251216080058,0.487716057032224,0.479340663817018,0.471040720042808,0.0863610368492371
SAKL0A01276g,1.08885467911045,1.09322027157406,1.07676143279238,1.06424812875203,0.160100195252312
SAKL0A01298g,0.595148556020406,0.587029298184644,0.541007970629149,0.472356005452417,0.236750831246604
SAKL0A01320g,1.09144085571158,1.08801000755315,1.07990233320802,1.06807100326166,0.157349445015389
SAKL0A01342g,0.416648038302067,0.411976686018573,0.386942389208099,0.351093049930839,0.148250892982554
SAKL0A01364g,1.66796439430053,1.66338261721638,1.65096929241492,1.63364202243867,0.236389152016435
SAKL0A01386g,0.313829826925813,0.309293847976076,0.294977131188385,0.272694176947269,0.103365767373588
SAKL0A01408g,0.281906632331173,0.274941662182593,0.256536982848759,0.224863708701663,0.113163615471362
SAKL0A01430g,0.663405182862495,0.659621920919924,0.63422342141264,0.600145037982227,0.188141137579592
SAKL0A01452g,0.776723692639763,0.777366191079297,0.768965121305988,0.761018773938002,0.108823316833449
SAKL0A01474g,0.412805092186881,0.412032260529165,0.383768514253643,0.346814313327192,0.143827243129956
SAKL0A01496g,0.307958758538077,0.303549105900089,0.283344190646334,0.253781407819811,0.116549959703832
SAKL0A01518g,0.211963597586126,0.187029058329506,0.176067382418683,0.138865411925584,0.124498019958154
SAKL0A01628g,0.920338765603126,0.919037842840507,0.908820327659836,0.896883263518169,0.143707332735252
SAKL0A01650g,0.348372000303449,0.351566304313941,0.339437782232379,0.329477380646674,0.0759486916413883
SAKL0A01672g,0.321107804035444,0.288360555894045,0.269338710487751,0.210594010888983,0.181485111499183
SAKL0A01694g,0.609312666462812,0.602565184159472,0.568481367278673,0.518216048140102,0.20981172961585
SAKL0A01716g,0.406660200431021,0.382802706411378,0.352925098165272,0.291668359095491,0.201514212665717
SAKL0A01738g,1.00672501712615,1.00644944944756,0.998980097637947,0.991094451846494,0.124027302349261
SAKL0A01760g,0.350672731185211,0.339131171172102,0.32382844971789,0.29111835473773,0.130139813306387
SAKL0A01782g,3.0357913314284,3.03187905248348,3.02556633705311,3.01535390763704,0.249522644468285
SAKL0A01804g,0.57272479769192,0.570133182046802,0.550808749005547,0.525515997134216,0.151664789867004
SAKL0A01826g,1.19701271351575,1.19321248490889,1.15190772541179,1.10050312117283,0.31578948686811
SAKL0A01848g,1.57135088851434,1.56684401596092,1.55687753188933,1.54204371192632,0.211480592370662
SAKL0A01870g,0.426319174758894,0.409973677027825,0.377211156025572,0.318809649842123,0.194686489003427
SAKL0A01892g,0.416359469108954,0.404141635218507,0.37138788415085,0.316161448371122,0.182671932747037
SAKL0A01914g,0.793289674246997,0.792491835754687,0.778660534009898,0.763136910068434,0.149087188971824
SAKL0A01936g,0.936319847139233,0.925836982905261,0.910061278655472,0.881930349697689,0.216974728456442
SAKL0A01958g,1.49251412854878,1.47804912548322,1.46280571221627,1.43163871853892,0.293005423657591
SAKL0A01980g,2.02668312049655,2.02230526512511,2.00465285244505,1.98213045453373,0.296517699104403
SAKL0A02002g,0.296636560125537,0.287198442664987,0.26854396869099,0.236220220654913,0.12355774367521
SAKL0A02024g,1.69524190268609,1.69341909848962,1.67525709553391,1.65462076860609,0.257192510884586
SAKL0A02046g,2.76105286763108,2.75908445499156,2.75850540940385,2.75595589434841,0.118617326476572
SAKL0A02068g,0.630127968757586,0.62786203227546,0.608373162876074,0.584305040910586,0.159822281173441
SAKL0A02090g,0.23894201443432,0.236326649559523,0.224001452346551,0.205947436676195,0.080208859048396
SAKL0A02112g,0.596350809017943,0.596093200815492,0.564807208997747,0.527674826558101,0.183802505577185
SAKL0A02134g,1.01246206358604,1.01046065142677,1.00550035296612,0.998414458442122,0.117992553359355
SAKL0A02156g,0.587632723886328,0.586276099175236,0.569689385313214,0.549542548982993,0.139743648482697
SAKL0A02178g,0.330388607720266,0.330255496625917,0.312888530849127,0.29254664224796,0.102053326922631
SAKL0A02200g,0.841607394670993,0.842296616862621,0.835333617254014,0.828931610844485,0.101985916123141
SAKL0A02222g,0.263506415631636,0.231240344908388,0.218077574999841,0.170079615800786,0.154700656414091
SAKL0A02244g,1.2869217039884,1.28518050376775,1.26751496502084,1.24722448527558,0.219648061401853
SAKL0A02266g,3.2182074318252,3.21172772670449,3.212954984211,3.20770827637714,0.184060329457737
SAKL0A02288g,0.135886519581978,0.123801198675029,0.116278673536022,0.0947305044262034,0.0722940065155605
SAKL0A02310g,2.95433317308519,2.95456481675188,2.94226600050958,2.93009384004027,0.266159020862766
SAKL0A02332g,0.242726538367439,0.2091543316012,0.200759813461861,0.158593927097827,0.147603947528169
SAKL0A02354g,2.27062295773567,2.26243904685288,2.24960323181621,2.2282390860037,0.307468907422906
SAKL0A02376g,0.566040760324085,0.554775283076578,0.51631452423079,0.452573925269488,0.219795159524559
SAKL0A02398g,0.854938072585324,0.853165928824387,0.842243487184978,0.829015286384143,0.145226095409283
SAKL0A02420g,0.480059416257853,0.475260715734204,0.440464243897771,0.391827805859593,0.18320406409893
SAKL0A02442g,0.180902228789095,0.168990987673165,0.155116508848241,0.126370007698208,0.0944774613161816
SAKL0A02464g,0.44558903396211,0.442635066391982,0.424525986445822,0.398174081810527,0.129360249333832
SAKL0A02486g,1.05772313553967,1.05672882726532,1.03227248374735,1.00483070939773,0.226321967742513
SAKL0A02508g,0.814307494903409,0.807812698287701,0.798695425737522,0.782499037537437,0.157596482063995
SAKL0A02530g,0.340831075521371,0.332795957777297,0.308156161981153,0.268217803294586,0.141657183338077
SAKL0A02552g,0.200580117525682,0.183958123659637,0.172538983751799,0.141082105677645,0.104106957001061
SAKL0A02574g,0.314597572679599,0.303928142935166,0.285132661851763,0.250107258916026,0.129548318910746
SAKL0A02596g,0.268648117461096,0.26138054304005,0.245246365614154,0.215939068939303,0.105656781022353
SAKL0A02618g,1.12883698009736,1.11278341137123,1.08884291041687,1.04449565591354,0.291229712717489
SAKL0A02640g,0.432375366014787,0.422754108451684,0.386408059788463,0.330429714245471,0.18696008517202
SAKL0A02662g,0.772949506913483,0.772835853351063,0.765035797080726,0.75686115507679,0.109333363927261
SAKL0A02684g,1.01446948193867,0.99797510110439,0.944398704128919,0.858175631475141,0.355810772481179
SAKL0A02706g,0.222549622065522,0.20798610257697,0.19103705863143,0.155177735733068,0.115295888585386
SAKL0A02728g,0.308166109751818,0.285699997157607,0.265923785787054,0.217072967628359,0.15630887553962
SAKL0A02750g,2.57205926671697,2.56366417965614,2.55502218553579,2.53784992968223,0.295366830527699
SAKL0A02772g,7.06063518170377,6.96020981357446,6.96323932467777,6.8666099996462,1.18177837387421
SAKL0A02794g,1.73645481183008,1.73151780238144,1.71575188456609,1.69459302832448,0.266004755300149
SAKL0A02816g,0.593001348355423,0.591781362839373,0.579424715677898,0.562367030348842,0.121848171146285
SAKL0A02838g,0.60063646024531,0.598333333909986,0.572987033918914,0.54064730547484,0.173353111773518
SAKL0A02860g,0.281649150385468,0.276204299152203,0.259640918561341,0.231664832403689,0.105134278499066
SAKL0A02882g,0.213010816372348,0.186809522088959,0.178164564953673,0.142698310865803,0.125329422888
SAKL0A02904g,0.372207593882535,0.369709649972877,0.361812096759395,0.350400481598493,0.0853214784317499
SAKL0A02926g,1.23563898665051,1.23126960626435,1.22463772388326,1.21336111151032,0.163459655088194
SAKL0A02948g,1.2479889337071,1.24501130243394,1.24240317604145,1.23674906035726,0.117525983154523
SAKL0A02970g,0.187301405598445,0.174211963075142,0.161030471638277,0.131474325986114,0.0973996441998081
SAKL0A02992g,1.26709244626502,1.25983744128781,1.24002413010235,1.21127024566151,0.257134166424617
SAKL0A03014g,0.474181651824851,0.464575452633378,0.430893435027906,0.375498645395306,0.187364082359009
SAKL0A03036g,0.564977782898715,0.560290991124756,0.54257562788314,0.516799447565916,0.152209784427569
SAKL0A03058g,1.08979511854127,1.08718881353996,1.07121590939117,1.05182591097747,0.197995182301497
SAKL0A03080g,0.396868682471247,0.394676461244614,0.361877664978369,0.319876935746867,0.156648198653412
SAKL0A03102g,1.09292785550755,1.09092551383782,1.081732667015,1.07023620458151,0.154800540761946
SAKL0A03124g,0.175495303612448,0.161678556458101,0.152445301408305,0.127215165780134,0.088751973331725
SAKL0A03146g,0.415348883285502,0.416081334061152,0.39374624403827,0.367694399956899,0.126371099942866
SAKL0A03168g,0.23765299730746,0.223616364426472,0.205536992697673,0.168807881143329,0.11915072128371
SAKL0A03190g,0.62760614236922,0.628089889114513,0.62170495157226,0.615621470445966,0.0850693189000914
SAKL0A03212g,0.266854366008087,0.250748584739129,0.229792909160835,0.18895947674722,0.136335579778867
SAKL0A03234g,4.88903336717504,4.88180613725744,4.8793699663004,4.86968281699827,0.30723494726753
SAKL0A03256g,0.327649712051624,0.326878544411523,0.311033477116851,0.291552845295289,0.0993470067467069
SAKL0A03278g,1.24591406640514,1.23831261423654,1.2107251735765,1.17087906401988,0.285725434977797
SAKL0A03300g,2.33652339588104,2.32999132717438,2.31850959903538,2.3001318463934,0.288267284872271
SAKL0A03322g,0.325657543782029,0.30250200264517,0.280134063447567,0.228421949641907,0.167141006319567
SAKL0A03344g,0.252928825462338,0.240724310337552,0.223667076614034,0.189588073348651,0.117155338908173
SAKL0A03366g,1.21153971469733,1.21486615117149,1.19996457530432,1.18808133121824,0.165814751712757
SAKL0A03388g,1.63546907427592,1.63312407920179,1.60849136102784,1.58026466864718,0.292356748105327
SAKL0A03410g,0.175709839885327,0.153564824522036,0.147739480666491,0.120513004101275,0.101827940932386
SAKL0A03432g,1.42489244166357,1.42388295627514,1.40594192644119,1.38658481449557,0.230419896034254
SAKL0A03454g,3.35416898234334,3.34964970991502,3.35113317666668,3.34809322572365,0.142674785582583
SAKL0A03476g,0.34601576377933,0.335372705688752,0.311591160105295,0.2702106138834,0.146204887167205
SAKL0A03498g,0.294351970764486,0.262929511460484,0.243832373782629,0.190589323135925,0.172324946743749
SAKL0A03520g,0.971976332541808,0.969613023151088,0.957352539493011,0.942111234090403,0.166118537714025
SAKL0A03542g,0.621172531147946,0.620263512008103,0.59512118234699,0.565698614535561,0.172418979083792
SAKL0A03564g,0.254262157275484,0.249275487439851,0.231307464139443,0.203731624884889,0.102264722627807
SAKL0A03586g,1.90567939463657,1.90275086750027,1.90129237677222,1.8968967018164,0.129283025483173
SAKL0A03608g,0.477947898991349,0.469173016360941,0.441314139997269,0.39662895815722,0.176744330611156
SAKL0A03630g,1.70370058982466,1.68315820014922,1.66109193466402,1.6166850862438,0.376795705713646
SAKL0A03652g,1.07225277098181,1.06575034688119,1.06092564161471,1.04932663105843,0.1546344344975
SAKL0A03674g,0.209275030172763,0.206641618273941,0.195130164389775,0.177505827849386,0.0730300552555446
SAKL0A03696g,1.05920578974577,1.04972634503901,1.01095585046737,0.954448625826906,0.306484774998869
SAKL0A03718g,1.37077808798088,1.37223946821443,1.35685973741121,1.34258514170974,0.193476503235287
SAKL0A03740g,0.19345021961694,0.184005550924382,0.171171382711064,0.14578630185309,0.0895016887525334
SAKL0A03762g,0.36714574044114,0.362882325803347,0.346931060305467,0.321197220905518,0.115093752223737
SAKL0A03784g,0.283981720486377,0.275167495234597,0.253233577378675,0.213369256288146,0.124922025833072
SAKL0A03806g,0.417186486709533,0.417065679436159,0.404932169288373,0.390814464730554,0.0970472777007972
SAKL0A03828g,1.13082798170839,1.13189267505734,1.12331077754762,1.11566898919192,0.129584946156656
SAKL0A03850g,0.192249737700225,0.179339308385818,0.169040959452143,0.143581353449184,0.0927851564481121
SAKL0A03872g,1.25037277696164,1.24821834508537,1.24348243343679,1.23650463195953,0.130674311348781
SAKL0A03894g,0.259145177364814,0.244389753411452,0.225270936272172,0.186776381490482,0.128086260277491
SAKL0A03916g,7.95758766849214,7.90514660271168,7.90967250601993,7.86189847043267,0.875988893824749
SAKL0A03938g,0.267110315999023,0.250905579910331,0.23747363630311,0.203953022325143,0.121640804917283
SAKL0A03960g,3.04236253547087,3.02952549067056,3.01686850378301,2.99117431502113,0.393322901805019
SAKL0A03982g,1.35771893017702,1.35710768048698,1.35242183457073,1.34707505851568,0.119562727908859
SAKL0A04004g,0.612921113301394,0.613546355918442,0.604174834063428,0.594931171537466,0.101516081489718
SAKL0A04026g,1.04100985860938,1.04223085581161,1.02132005309043,1.0000750194075,0.197503975081133
SAKL0A04048g,0.961464887869633,0.959929795768422,0.949601726728149,0.937263913082328,0.148852591646877
SAKL0A04070g,0.216035074980547,0.19653735851987,0.183296535427254,0.148023153157742,0.119081828995887
SAKL0A04092g,0.487962315964207,0.487122533404491,0.479811868804144,0.471237345624818,0.0875404243845141
SAKL0A04114g,0.678171517402703,0.676725420794738,0.655705833994204,0.630394496629816,0.167843075725797
SAKL0A04136g,1.27041656792544,1.26764608645859,1.25727838060992,1.24379978671332,0.181127181521095
SAKL0A04158g,1.30868420247186,1.30617987400543,1.29674411560488,1.28455422590719,0.175408948336476
SAKL0A04180g,1.60363169636878,1.5943697846062,1.57461703028339,1.54456450297803,0.301684099580951
SAKL0A04202g,0.880929367882665,0.878461116382811,0.868302515025992,0.855116112970551,0.146670271647238
SAKL0A04224g,0.361827733221486,0.358815601839129,0.339526075741045,0.312783365637225,0.120258076912595
SAKL0A04246g,0.353756852310565,0.347610081221977,0.323595876264714,0.286461180744982,0.137906041338353
SAKL0A04268g,0.549684414456192,0.553569864457543,0.530958314403215,0.509795978398848,0.137764680494103
SAKL0A04290g,1.02415601645531,1.02500855568328,1.01523542695925,1.006069593694,0.133714668170679
SAKL0A04312g,0.313000022529761,0.301993526329274,0.283135055337733,0.2475423751366,0.130249574838513
SAKL0A04334g,0.585113882141879,0.583668031377778,0.56477142375435,0.541786416208261,0.148029530262614
SAKL0A04356g,0.552583276834872,0.553700777030667,0.531177606719879,0.505477343461893,0.145872355056734
SAKL0A04378g,0.439339142760758,0.436349746401573,0.401898631787069,0.354132066753189,0.168567509031113
SAKL0A04400g,0.260881948302729,0.245815869644727,0.229170867359589,0.190873509410411,0.124646095640331
SAKL0A04422g,0.694573932189367,0.69663963233813,0.671800925824429,0.646019943978575,0.171261676523931
SAKL0A04444g,1.33811965786996,1.33741082675658,1.3256257200733,1.31275606225352,0.180754744856989
SAKL0A04466g,0.851385707829604,0.850610174339701,0.829647114482052,0.805853946873854,0.186955275704291
SAKL0A04488g,3.37328477732462,3.3601574615544,3.34489718910383,3.31624669980229,0.436394296969682
SAKL0A04510g,0.841751911965697,0.814677147887996,0.771645746239868,0.677880787744943,0.321330165599167
SAKL0A04532g,0.263987690041421,0.257026742115222,0.239285220313011,0.210237759980611,0.108513477866582
SAKL0A04554g,0.158162813074478,0.14555940905199,0.13632293431661,0.113701324305701,0.0826607804664446
SAKL0A04576g,0.370715717982044,0.365543674202074,0.34514461763247,0.314901100776525,0.130540710291152
SAKL0A04598g,0.604377185815583,0.603589828572297,0.587780627207086,0.569348920807345,0.136849885966054
SAKL0A04620g,0.125328288921244,0.113129513428462,0.107378604776662,0.0885005876225576,0.0673170184429513
SAKL0A04642g,0.746899947965811,0.749390121070703,0.710687316445343,0.666861950237603,0.219178558919245
SAKL0A04686g,8.24988379372843,8.19768978925192,8.20352246639266,8.1572264696112,0.877022020896154
SAKL0A04730g,1.37178138659339,1.37460896222594,1.36197919701037,1.35197301397367,0.162670661929567
SAKL0A04752g,1.89368890850158,1.88854208017094,1.88438481114954,1.87498580732227,0.18703594873078
SAKL0A04774g,0.473587866751659,0.467986211442899,0.453293846321048,0.43030162385676,0.133769024191693
SAKL0A04796g,0.148382007039491,0.133420605166926,0.125433823565385,0.101528777336785,0.082731138867802
SAKL0A04818g,0.204067090310454,0.185983609756291,0.174347964920501,0.143945213131925,0.110906637241313
SAKL0A04840g,2.04548504899173,2.03911928403605,2.00871629623448,1.97090483229984,0.385401588781772
SAKL0A04862g,0.185010462747271,0.171418350627084,0.16254895138868,0.137702299004294,0.0892654305410913
SAKL0A04884g,0.664395620450556,0.662632621313615,0.653647454949393,0.642376303945227,0.117396222890035
SAKL0A04906g,0.468718970148462,0.46247387772811,0.433720039713388,0.387486052265124,0.168741024437912
SAKL0A04928g,0.29648489377812,0.267621952447035,0.250236981549718,0.200931235377493,0.164535553875587
SAKL0A04950g,0.395799648977953,0.389573774428065,0.36294873568385,0.321174229092782,0.150855481347552
SAKL0A04972g,0.312420010041487,0.301387040963181,0.278826129151428,0.238161474473621,0.136872150017312
SAKL0A04994g,0.432571459894502,0.431480051994033,0.413252911468733,0.390861519418978,0.123164736283501
SAKL0A05016g,0.847423994197176,0.846062923281903,0.836460213571063,0.825068589148875,0.134355013427704
SAKL0A05038g,0.36543970033038,0.365446274628208,0.34669559070831,0.324724510748734,0.11070905895901
SAKL0A05060g,0.81836964447359,0.816815687333005,0.794273924898462,0.768185882780289,0.193002983516579
SAKL0A05126g,0.70948026374888,0.704640711247668,0.695412629354364,0.680545429374346,0.139057839906522
SAKL0A05148g,0.210463853880841,0.190349612037458,0.181220486726,0.149355646722433,0.110087361066267
SAKL0A05170g,0.489607641004455,0.485048786088455,0.470591300330348,0.44940541230898,0.131936339337223
SAKL0A05192g,1.04946759189377,1.03746152547034,0.998756016722565,0.938137979359887,0.310840467618515
SAKL0A05214g,0.406388696800119,0.4017735482671,0.37983086533911,0.34694890917874,0.137960611486712
SAKL0A05236g,1.2145800617675,1.20405374238201,1.16241305909392,1.10149915583011,0.341549425718943
SAKL0A05258g,0.327853792097548,0.311806364821975,0.282788177875526,0.226721041426641,0.163309139629498
SAKL0A05280g,0.617698643647695,0.621341927870788,0.601764969532232,0.584473312746248,0.136024984101534
SAKL0A05302g,0.396975716070213,0.368375579140569,0.330763905899823,0.253313923310846,0.220538469498624
SAKL0A05324g,0.51546812032785,0.513805350128343,0.482050933798763,0.4409969031926,0.174594669382946
SAKL0A05346g,0.569035126475676,0.5705789566026,0.560953367083659,0.552448121012907,0.0939742907971576
SAKL0A05368g,0.249440803649195,0.245188484048065,0.231323391128035,0.209749279282758,0.0899771236955142
SAKL0A05390g,1.63644948823877,1.61683568798726,1.56171384263421,1.47769540609278,0.477790014917553
SAKL0A05412g,0.80680158597688,0.804768627679468,0.799021729026798,0.791092178703876,0.111275638680893
SAKL0A05434g,0.513021713875854,0.512898915686223,0.50325672883748,0.492867791900523,0.0978965382710597
SAKL0A05456g,0.244698555708685,0.237033763700748,0.223620413945986,0.198570051049996,0.0966924948869
SAKL0A05478g,0.37136390331455,0.367008186702847,0.345193037927717,0.311170642952808,0.130510765448048
SAKL0A05500g,0.214135990009174,0.202669743722772,0.186455790371168,0.154948861115708,0.105220860781916
SAKL0A05522g,0.399291895161389,0.396519980833557,0.372760529697348,0.340372796185942,0.137356106452082
SAKL0A05588g,0.789613677293242,0.788021208435175,0.751393561716461,0.707985066573407,0.234937801941603
SAKL0A05610g,0.215937508327814,0.200541028754449,0.187054346983727,0.155802096493536,0.109974818615098
SAKL0A05632g,0.57230453991617,0.570491327068406,0.552037667449002,0.528864267409497,0.146298847324138
SAKL0A05654g,1.48629363364085,1.48830231459758,1.47612152448105,1.46572140206539,0.172330906805719
SAKL0A05676g,1.33500004427784,1.33409059986272,1.32628703097196,1.3174692627627,0.151910319666543
SAKL0A05698g,1.62996917471331,1.62551292993003,1.6205442459533,1.61105172607455,0.174871516109012
SAKL0A05720g,3.88528451569943,3.87558139626422,3.87007876022741,3.85481596331913,0.34360327659017
SAKL0A05742g,1.14748868751615,1.1438502298243,1.13668099584408,1.12562514812032,0.156194175213889
SAKL0A05764g,1.382732991902,1.38012196017512,1.37224652787114,1.36165806288791,0.169835103005489
SAKL0A05786g,0.141613356509188,0.127196151705196,0.121079428373033,0.0997409123991113,0.0771328124634868
SAKL0A05808g,1.54194533377674,1.53930931790492,1.53013049403692,1.51816907145472,0.190093452582606
SAKL0A05830g,0.456424696331815,0.449416483716914,0.416772210449671,0.364766744999334,0.177384071764286
SAKL0A05874g,1.34863767177364,1.35058939171463,1.33975277500439,1.33072928262073,0.15392380485176
SAKL0A05896g,0.387103464865165,0.377304994917309,0.35341764728254,0.312160808214123,0.152009398844232
SAKL0A05918g,1.0730931898429,1.07168201422807,1.06675675140206,1.06033317326491,0.116038468095184
SAKL0A05940g,2.08199501079797,2.07488530060286,2.05312049539533,2.02344124687131,0.34376567487079
SAKL0A05962g,0.826006629256845,0.823514839359283,0.803381727660657,0.778940777887879,0.188088545251969
SAKL0A05984g,0.341819036804498,0.334597513911409,0.312298229666664,0.277700306089651,0.134470969176771
SAKL0A06006g,1.31995305020321,1.31482350122693,1.2908114022783,1.2596815498901,0.271645800542584
SAKL0A06028g,8.10173395358301,8.05610990075597,8.01891693674733,7.93645785993532,1.16364930717275
SAKL0A06050g,0.425699081478447,0.42437406404844,0.404375803722119,0.378296442959459,0.127663252964301
SAKL0A06072g,0.337012677424258,0.327827098222863,0.306791819425321,0.269644661130194,0.13402871579705
SAKL0A06094g,2.36462857132249,2.36131972486599,2.35134723507739,2.33798174549774,0.250230487902445
SAKL0A06116g,0.296620926710478,0.286059446946005,0.26829556061744,0.233090719692493,0.122694136243627
SAKL0A06138g,1.26395674963342,1.25694470599017,1.2209473022706,1.17201479745796,0.316271463994962
SAKL0A06160g,1.77078305755438,1.77082349910549,1.76253269712559,1.75422193468888,0.170479918911386
SAKL0A06182g,0.25986539338151,0.232821124303578,0.216311109554173,0.170126703671939,0.150233224231312
SAKL0A06204g,0.51849288302925,0.51543973251486,0.505755126907684,0.492122660508904,0.11218084002797
SAKL0A06226g,0.553467619941985,0.554357165188305,0.526907433006675,0.494725058427851,0.161765903419524
SAKL0A06248g,0.440295366231139,0.438121592025588,0.429964683617456,0.418689066008126,0.0926399732561882
SAKL0A06270g,0.169542123094408,0.157073174313002,0.149487338856639,0.127626750916152,0.0808055140548063
SAKL0A06292g,0.631005045156525,0.631375850280845,0.60721676008717,0.580232253672302,0.165736317169105
SAKL0A06314g,1.20142947033356,1.20504396210869,1.18563801135643,1.16917659733083,0.191648352969267
SAKL0A06336g,0.265684587585308,0.230655718562645,0.217332999101275,0.167081983111259,0.163399201876001
SAKL0A06358g,0.815355385555811,0.817974799229126,0.799747959065068,0.782894409462718,0.155209505771201
SAKL0A06380g,0.128206032487274,0.11820103642107,0.111183911217424,0.093431262122426,0.0657864382039522
SAKL0A06402g,0.302138403633862,0.272369363466283,0.251150496055256,0.194346124906018,0.174178650608445
SAKL0A06424g,0.277493518331144,0.265602753176687,0.249134197384682,0.214289435932781,0.119754790135939
SAKL0A06446g,0.341844930715146,0.327731607861548,0.301111684298436,0.252592289847576,0.158470397216929
