ORF1273,0.0686113
ORF1276,0.123054
ORF1284,0.131068
ORF1304,0.0967209
ORF1305,0.0750465
ORF1306,0.0798371
ORF1311,0.0626027
ORF1359,0.0693312
ORF1361,0.127404
ORF1367,0.065023
ORF1368,0.355632
ORF1371,0.248436
ORF1384,0.156413
ORF1408,0.0659278
ORF1412,0.0990292
ORF1424,0.0801049
ORF1445,0.0855458
ORF1448,0.103464
ORF1455,0.0627917
ORF1486,0.0627962
ORF1488,0.0645068
ORF1525,0.0756236
ORF1528,0.0969968
ORF1531,0.106113
ORF1541,0.089116
ORF1565,0.061689
ORF1569,0.193581
ORF1574,0.128113
ORF1577,0.0880779
ORF1628,0.351922
ORF1636,0.0647857
ORF1649,0.172372
ORF1653,0.0834025
ORF1657,0.0737697
ORF1701,0.206979
ORF1706,0.0695831
ORF1711,0.0851459
ORF1721,0.0833897
ORF1729,0.213399
ORF1752,0.072357
ORF1772,0.0838929
ORF1786,0.0861845
ORF1798,0.0776304
ORF1801,0.113675
ORF1814,0.0748536
ORF1845,0.0551828
ORF1865,0.0516736
ORF1874,0.0956322
ORF1877,0.106406
ORF1879,0.047561
ORF1880,0.071064
ORF1886,0.16505
ORF1887,0.09922
ORF1911,0.11124
ORF1913,0.088857
ORF1919,0.0813687
ORF1936,0.196413
ORF1944,0.0848779
ORF1947,0.0695157
ORF1952,0.0683059
ORF1960,0.428234
ORF1988,0.0580078
ORF1992,0.135485
ORF2005,0.0784925
ORF2008,0.113481
ORF2027,0.0798895
ORF2036,0.149147
ORF2062,0.121619
ORF2067,0.0769424
ORF2092,0.0510829
ORF2123,0.130572
ORF2132,0.0795296
ORF2141,0.093481
ORF2142,0.102093
ORF2144,0.0719663
ORF2145,0.0974149
ORF2154,0.191492
ORF2170,0.0656911
ORF2193,0.0850816
ORF2218,0.088127
ORF2226,0.125166
ORF2231,0.0979565
ORF2256,0.210208
ORF2264,0.142549
ORF2272,0.205013
ORF2306,0.0693076
ORF2310,0.113496
ORF2321,0.0907182
ORF2323,0.0883804
ORF2330,0.0849408
ORF2332,0.0893242
ORF2338,0.0841154
ORF2339,0.0957972
ORF2340,0.0665975
ORF2352,0.0722938
ORF2354,0.120006
ORF2358,0.0520349
ORF2365,0.0709542
ORF2367,0.070923
ORF2368,0.0744208
ORF2369,0.0519643
ORF2376,0.0998441
ORF2383,0.0809191
ORF2385,0.0708032
ORF2389,0.0778204
ORF2391,0.0611491
ORF2392,0.11815
ORF2403,0.236612
ORF2411,0.107338
ORF2419,0.0665034
ORF2423,0.121018
ORF2430,0.0771074
ORF2438,0.139162
ORF2443,0.0581837
ORF2446,0.103252
ORF2476,0.0655213
ORF2497,0.0825782
ORF2529,0.0581846
ORF2534,0.0578359
ORF2558,0.0601155
ORF2565,0.170844
ORF2570,0.182141
ORF2571,0.0741913
ORF2573,0.103445
ORF2575,0.0763116
ORF2586,0.124763
ORF2626,0.0529387
ORF2636,0.0660607
ORF2640,0.0709759
ORF2645,0.114089
ORF2648,0.116024
ORF2669,0.1865
ORF2678,0.0910962
ORF2679,0.0744778
ORF2688,0.0665898
ORF2695,0.0673253
ORF2701,0.151304
ORF2710,0.110686
ORF2730,0.0747244
ORF2734,0.164488
ORF2737,0.122437
ORF2743,0.0548473
ORF2757,0.0961188
ORF2764,0.151295
ORF2765,0.0591079
ORF2767,0.0658629
ORF2770,0.217623
ORF2772,0.0522054
ORF2775,0.0750439
ORF2784,0.0743326
ORF2795,0.0621402
ORF2800,0.101853
ORF2814,0.0715944
ORF2816,0.0902978
ORF2836,0.0633693
ORF2840,0.0625581
ORF2856,0.0658233
ORF2867,0.0697679
ORF2868,0.179009
ORF2875,0.161224
ORF2889,0.0740325
ORF2902,0.0501411
ORF2913,0.0427565
ORF2917,0.051257
ORF2924,0.0978844
ORF2930,0.149767
ORF2952,0.0966903
ORF2954,0.0960942
ORF2957,0.0693353
ORF2982,0.0556937
ORF2994,0.124915
ORF3005,0.162615
ORF3021,0.158401
ORF3022,0.0790842
ORF3029,0.136691
ORF3037,0.0599742
ORF3038,0.307524
ORF3046,0.0695027
ORF3053,0.0834763
ORF3056,0.051239
ORF3061,0.0820928
ORF3062,0.0620145
ORF3068,0.139328
ORF3097,0.0967614
ORF3109,0.0873659
ORF3113,0.0628252
ORF3118,0.0574167
ORF3119,0.0705503
ORF3133,0.0703181
ORF3144,0.230431
ORF3150,0.0905032
ORF3156,0.077613
ORF3160,0.332159
ORF3161,0.0944832
ORF3183,0.0904408
ORF3186,0.154284
ORF3194,0.0745388
ORF3225,0.150204
ORF3234,0.0638867
ORF3272,0.0741611
ORF3284,0.112385
ORF3290,0.067283
ORF3298,0.0563694
ORF3304,0.164487
ORF3320,0.0500602
ORF3328,0.0877679
ORF3330,0.0620693
ORF3354,0.307706
ORF3402,0.0700727
ORF3407,0.107975
ORF3410,0.0880213
ORF3414,0.0655144
ORF3435,0.0702584
ORF3441,0.0685685
ORF3461,0.0877896
ORF3464,0.141215
ORF3471,0.0647788
ORF3490,0.0731383
ORF3511,0.10142
ORF3522,0.186969
ORF3523,0.131066
ORF3540,0.138182
ORF3542,0.0694142
ORF3544,0.0938685
ORF3567,0.149958
ORF3582,0.0892742
ORF3585,0.152734
ORF3588,0.0848157
ORF3657,0.0531723
ORF3669,0.0534177
ORF3685,0.147576
ORF3691,0.114026
ORF3739,0.0736449
ORF3741,0.136502
ORF3744,0.680494
ORF3763,0.0782218
ORF3768,0.106188
ORF3781,0.0749561
ORF3789,0.0583782
ORF3867,0.0802087
ORF3876,0.355648
ORF3877,0.0744015
ORF3881,0.130553
ORF3910,0.0580714
ORF3920,0.131869
ORF3922,0.0764145
ORF3929,0.130085
ORF3934,0.0770546
ORF3936,0.076013
ORF3971,0.10855
ORF3974,0.0530319
ORF3981,0.0739294
ORF4014,0.127947
ORF4017,0.0617441
ORF4018,0.0465028
ORF4037,0.127941
ORF4045,0.0897216
ORF4049,0.139027
ORF4079,0.0781943
ORF4095,0.0903089
ORF4097,0.0771723
ORF4108,0.0870118
ORF4120,0.119905
ORF4125,0.0771203
ORF4126,0.0633509
ORF4136,0.109444
ORF4165,0.125491
ORF4166,0.148243
ORF4199,0.0834786
ORF4216,0.0484234
ORF4270,0.0983929
ORF4280,0.0887584
ORF4284,0.0481949
ORF4286,0.0872749
ORF4321,0.133526
ORF4334,0.0742556
ORF4345,0.0825011
ORF4353,0.157278
ORF4367,0.0635935
ORF4384,0.101042
ORF4420,0.0871421
ORF4445,0.132916
ORF4446,0.0625553
ORF4458,0.0755597
ORF4459,0.0745219
ORF4472,0.100295
ORF4479,0.0906928
ORF4489,0.0744529
ORF4491,0.0881047
ORF4493,0.0811928
ORF4495,0.126667
ORF4510,0.110444
ORF4527,0.0719297
ORF4532,0.0716891
ORF4538,0.174419
ORF4554,0.123557
ORF4566,0.12471
ORF4567,0.161645
ORF4572,0.168338
ORF4574,0.0956926
ORF4586,0.20741
ORF4590,0.169472
ORF4601,0.0671167
ORF4611,0.0822223
ORF4632,0.0656694
ORF4640,0.116011
ORF4641,0.412432
ORF4643,0.0722381
ORF4645,0.113157
ORF4651,0.0780481
ORF4656,0.0801418
ORF4665,0.141615
ORF4679,0.0694492
ORF4691,0.0969261
ORF4692,0.0539459
ORF4694,0.0871306
ORF4702,0.0763367
ORF4708,0.09032
ORF4709,0.0839101
ORF4720,0.0677449
ORF4727,0.0939139
ORF4757,0.0661187
ORF4762,0.169876
ORF4769,0.0593468
ORF4778,0.070186
ORF4782,0.0951918
ORF4795,0.0972002
ORF4797,0.103175
ORF4803,0.0641196
ORF4811,0.0516687
ORF4829,0.061375
ORF4836,0.0713526
ORF4859,0.0748914
ORF4863,0.0999195
ORF4865,0.139549
ORF4881,0.0831571
ORF4886,0.0541058
ORF4910,0.0472948
ORF4931,0.0647122
ORF4933,0.0586483
ORF4948,0.0715037
ORF4984,0.0768073
ORF5029,0.167205
ORF5041,0.0799568
ORF5048,0.0750833
ORF5067,0.158165
ORF5068,0.0845447
ORF5082,0.0615165
ORF5084,0.214004
ORF5095,0.0570658
ORF5110,0.0670472
ORF5127,0.0819989
ORF5128,0.21831
ORF5138,0.0738892
ORF5139,0.229315
ORF5140,0.0504364
ORF5143,0.0925365
ORF5145,0.115702
ORF5148,0.192589
ORF5162,0.0589245
ORF5178,0.404091
ORF5181,0.0829331
ORF5183,0.0643584
ORF5194,0.0566993
ORF5205,0.0664968
ORF5209,0.0729534
ORF5218,0.172702
ORF5220,0.147462
ORF5221,0.0982696
ORF5226,0.0648738
ORF5237,0.0697886
ORF5239,0.0624066
ORF5248,0.0855021
ORF5252,0.240581
ORF5259,0.157523
ORF5270,0.0605485
ORF5308,0.0679363
ORF5313,0.152796
ORF5314,0.111657
ORF5321,0.083581
ORF5338,0.0562707
ORF4,0.074386
ORF22,0.0830164
ORF26,0.101644
ORF36,0.0964307
ORF38,0.0693738
ORF45,0.0632858
ORF64,0.0552755
ORF76,0.0472378
ORF88,0.0502693
ORF93,0.194314
ORF99,0.0623401
ORF114,0.12815
ORF177,0.24073
ORF182,0.0750978
ORF183,0.094015
ORF189,0.0813271
ORF197,0.516271
ORF201,0.679121
ORF206,0.0629616
ORF221,0.0734624
ORF224,0.0808033
ORF228,0.107632
ORF244,0.176778
ORF248,0.0568916
ORF258,0.0599546
ORF263,0.0991474
ORF276,0.0552853
ORF287,0.135352
ORF295,0.0800602
ORF298,0.0789508
ORF308,0.0949921
ORF309,0.106587
ORF328,0.215102
ORF351,0.0932531
ORF363,0.0712115
ORF389,0.0811099
ORF391,0.0752106
ORF402,0.111269
ORF410,0.0791417
ORF425,0.0919249
ORF428,0.0501745
ORF432,0.0692238
ORF437,0.0530275
ORF440,0.0662377
ORF446,0.0440052
ORF485,0.0808252
ORF504,0.0485714
ORF506,0.110206
ORF515,0.239085
ORF538,0.549767
ORF547,0.100681
ORF551,0.081396
ORF566,0.15192
ORF575,0.233899
ORF584,0.0730357
ORF608,0.0428548
ORF615,0.0798564
ORF620,0.0571749
ORF663,0.115403
ORF664,0.0644972
ORF667,0.0853633
ORF678,0.0709868
ORF683,0.0868856
ORF717,0.0730379
ORF730,0.468164
ORF736,0.0821381
ORF741,0.134727
ORF769,0.252059
ORF774,0.0647659
ORF780,0.0659693
ORF781,0.0950062
ORF788,0.091012
ORF819,0.239833
ORF824,0.0797227
ORF829,0.163025
ORF835,0.112649
ORF843,0.121751
ORF849,0.074164
ORF855,0.113515
ORF865,0.0707852
ORF886,0.0675288
ORF887,0.242353
ORF905,0.0816449
ORF907,0.123831
ORF912,0.0886395
ORF918,0.206376
ORF939,0.073292
ORF942,0.0882667
ORF949,0.14851
ORF960,0.0550489
ORF967,0.0577274
ORF970,0.159052
ORF986,0.142578
ORF1001,0.0619758
ORF1017,0.236026
ORF1020,0.0662538
ORF1045,0.0989855
ORF1064,0.207488
ORF1068,0.0779231
ORF1073,0.0991803
ORF1094,0.140577
ORF1100,0.0600038
ORF1102,0.0693261
ORF1111,0.127832
ORF1117,0.0827491
ORF1134,0.184695
ORF1183,0.0468663
ORF1217,0.0773679
ORF1222,0.0637878
ORF1225,0.0863729
ORF1235,0.0867338
ORF1258,0.152853
ORF1290,0.0675466
ORF1307,0.0718634
ORF1322,0.137305
ORF1324,0.0795233
ORF1334,0.0520943
ORF1344,0.043049
ORF1346,0.0758161
ORF1385,0.121575
ORF1388,0.0979107
ORF1389,0.0647516
ORF1403,0.0730862
ORF1405,0.0690155
ORF1452,0.0769836
ORF1455,0.176532
ORF1456,0.417283
ORF1457,0.0771248
ORF1465,0.0770714
ORF1466,0.070017
ORF1469,0.112138
ORF1475,0.0659718
ORF1484,0.102431
ORF1496,0.0906179
ORF1500,0.110309
ORF1514,0.058336
ORF1517,0.143679
ORF1518,0.103771
ORF1528,0.0871437
ORF1529,0.0763371
ORF1537,0.122585
ORF1548,0.0570315
ORF1557,0.0982719
ORF1563,0.0771906
ORF1565,0.111029
ORF1578,0.0617309
ORF1606,0.0573406
ORF1615,0.294867
ORF1624,0.0630272
ORF1640,0.12614
ORF1645,0.0725884
ORF1665,0.230047
ORF1673,0.181015
ORF1675,0.0813819
ORF1681,0.0798457
ORF1689,0.112982
ORF1697,0.0506552
ORF1699,0.0726985
ORF1715,0.108616
ORF1729,0.0534396
ORF1734,0.0991155
ORF1748,0.0770838
ORF1754,0.082617
ORF1764,0.0827972
ORF1775,0.184814
ORF1777,0.0614336
ORF1807,0.0637404
ORF1817,0.129422
ORF1819,0.208241
ORF1825,0.0572588
ORF1852,0.210307
ORF1856,0.0572276
ORF1859,0.0685444
ORF1866,0.331933
ORF1896,0.247614
ORF1910,0.0756183
ORF1947,0.0885849
ORF1955,0.108689
ORF1966,0.351044
ORF1976,0.0950715
ORF1979,0.352663
ORF1984,0.0665768
ORF1991,0.0484292
ORF1995,0.140458
ORF1997,0.0840426
ORF2007,0.0669327
ORF2011,0.526924
ORF2033,0.0750453
ORF2035,0.105021
ORF2036,0.0458594
ORF2060,0.0696877
ORF2075,0.0788712
ORF2079,0.563915
ORF2083,0.0902342
ORF2092,0.414897
ORF2094,0.129396
ORF2110,0.14589
ORF2114,0.0794689
ORF2123,0.0890685
ORF2139,0.108743
ORF2153,0.0960225
ORF2163,0.0990243
ORF2167,0.0813117
ORF2171,0.143846
ORF2172,0.0547456
ORF2175,0.0762697
ORF2188,0.113379
ORF2196,0.0828686
ORF2242,0.0686898
ORF2243,0.0954346
ORF2260,0.0600818
ORF2263,0.0998428
ORF2265,0.071097
ORF2307,0.10426
ORF2313,0.129358
ORF2322,0.208508
ORF2329,0.172015
ORF2330,0.0491167
ORF2337,0.176436
ORF2342,0.214118
ORF2376,0.306121
ORF2381,0.090052
ORF2397,0.0522619
ORF2401,0.0913512
ORF2404,0.0618611
ORF2442,0.1037
ORF2459,0.644315
ORF2473,0.460592
ORF2500,0.056326
ORF2535,0.147751
ORF2540,0.237432
ORF2557,0.0649063
ORF2558,0.0754442
ORF2560,0.0843922
ORF2563,0.0634424
ORF2568,0.0774093
ORF2575,0.0589595
ORF2582,0.0723173
ORF2589,0.112077
ORF2612,0.104299
ORF2623,0.119784
ORF2624,0.134204
ORF2629,0.0744197
ORF2641,0.0637232
ORF2642,0.0761274
ORF2645,0.0498131
ORF2647,0.0788002
ORF2671,0.176136
ORF2677,0.498988
ORF2678,0.129669
ORF2680,0.0819483
ORF2688,0.0889645
ORF2693,0.132124
ORF2702,0.104593
ORF2704,0.0935826
ORF2708,0.1438
ORF2710,0.168736
ORF2724,0.0689969
ORF2747,0.0420597
ORF2749,0.0728964
ORF2763,0.181712
ORF2769,0.0603393
ORF2775,0.11325
ORF2796,0.0900911
ORF2807,0.0794212
ORF2812,0.0543588
ORF2814,0.100361
ORF2822,0.0701969
ORF2833,0.132898
ORF2850,0.0947552
ORF2864,0.225639
ORF2883,0.11754
ORF2893,0.104867
ORF2925,0.276292
ORF2942,0.0689289
ORF2953,0.213439
ORF3013,0.118877
ORF3015,0.0750099
ORF3017,0.121162
ORF3019,0.182954
ORF3035,0.0680315
ORF3056,0.0572999
ORF3094,0.0597792
ORF3112,0.0811579
ORF3126,0.0666656
ORF3127,0.0928345
ORF3128,0.0779471
ORF3132,0.0668098
ORF3169,0.0797552
ORF3171,0.0800057
ORF3204,0.0553776
ORF3209,0.100602
ORF3210,0.110288
ORF3258,0.0602468
ORF3269,0.102012
ORF3272,0.0823891
ORF3275,0.117502
ORF3303,0.0772876
ORF3307,0.0584307
ORF3311,0.160299
ORF3337,0.0924186
ORF3338,0.0942687
ORF3340,0.0794513
ORF3341,0.088257
ORF3388,0.114647
ORF3400,0.184173
ORF3403,0.0776008
ORF3413,0.0544554
ORF3416,0.105866
ORF3422,0.0907286
ORF3432,0.0866574
ORF3437,0.0688087
ORF3454,0.154758
ORF3510,0.0909951
ORF3520,0.0873015
ORF3532,0.144349
ORF3539,0.0788842
ORF3553,0.110095
ORF3577,0.0921063
ORF3587,0.0947462
ORF3596,0.0529462
ORF3598,0.0944373
ORF3601,0.0924899
ORF3613,0.200269
ORF3617,0.0976513
ORF3619,0.0968239
ORF3625,0.0625635
ORF3627,0.594131
ORF3638,0.0556009
ORF3642,0.0838445
ORF3655,0.0585246
ORF3659,0.0583125
ORF3674,0.0862
ORF3676,0.462776
ORF3689,0.138028
ORF3703,0.283763
ORF3720,0.185152
ORF3723,0.0638677
ORF3738,0.159888
ORF3740,0.0945911
ORF3747,0.0656029
ORF3748,0.106971
ORF3778,0.142574
ORF3779,0.14327
ORF3783,0.100367
ORF3801,0.0599186
ORF3808,0.145795
ORF3813,0.105057
ORF3819,0.0647015
ORF3875,0.0897512
ORF3882,0.089312
ORF3887,0.0738026
ORF3891,0.0896059
ORF3906,0.0618588
ORF3933,0.203998
ORF3970,0.0510038
ORF3980,0.0768203
ORF4018,0.0725961
ORF4019,0.0771207
ORF4023,0.121165
ORF4030,0.0780921
ORF4037,0.0642128
ORF4047,0.261797
ORF4061,0.177946
ORF4079,0.0711636
ORF4094,0.0741462
ORF4106,0.0612947
ORF4133,0.173968
ORF4145,0.108671
ORF4150,0.10243
ORF4151,0.080573
ORF4160,0.0972102
ORF4188,0.12698
ORF4208,0.0621793
ORF4214,0.0669642
ORF4216,0.0716924
ORF4225,0.0577953
ORF4243,0.0584142
ORF4246,0.0552143
ORF4247,0.0829946
ORF4256,0.0749857
ORF4272,0.0705698
ORF4276,0.063779
ORF4284,0.0674266
ORF4297,0.114953
ORF4299,0.0873267
ORF4314,0.0716202
ORF4316,0.0788975
ORF4317,0.109887
ORF4321,0.0878342
ORF4330,0.0530995
ORF4350,0.126753
ORF4364,0.0773187
ORF4384,0.0723703
ORF4400,0.0643827
ORF4410,0.075262
ORF4426,0.133126
ORF4432,0.0951742
ORF4436,0.153792
ORF4443,0.0772961
ORF4450,0.172407
ORF4455,0.0834358
ORF4465,0.0905207
ORF4467,0.0689524
ORF4469,0.322656
ORF4489,0.147426
ORF4516,0.128157
ORF4521,0.093112
ORF4532,0.22158
ORF4547,0.171608
ORF4549,0.199457
ORF4571,0.0614177
ORF4583,0.139622
ORF4585,0.0644974
ORF4604,0.0674277
ORF4606,0.0678784
ORF4607,0.0673211
ORF4623,0.121654
ORF4641,0.105322
ORF4644,0.0808369
ORF4648,0.0825679
ORF4650,0.084335
ORF4659,0.294971
ORF4671,0.0916465
ORF4680,0.113218
ORF4682,0.0588666
ORF4686,0.204943
ORF4696,0.0591353
ORF4697,0.113339
ORF4708,0.171721
ORF4714,0.0588363
ORF4716,0.199795
ORF4721,0.088874
ORF4722,0.121676
ORF4740,0.0853237
ORF4759,0.138024
ORF4766,0.103734
ORF4768,0.0988698
ORF4790,0.148207
ORF4808,0.0850071
ORF4831,0.0822341
ORF4833,0.0598937
ORF4840,0.145538
ORF4844,0.0769227
ORF4845,0.0783033
ORF4848,0.139698
ORF4856,0.230613
ORF4859,0.0534789
ORF4870,0.101166
ORF4895,0.116761
ORF4913,0.0786961
ORF4923,0.232229
ORF4930,0.140945
ORF4933,0.0835784
ORF4942,0.0970984
ORF4965,0.0604962
ORF4977,0.0541218
ORF4978,0.296437
ORF4981,0.144203
ORF4985,0.068895
ORF4992,0.136155
ORF5005,0.0547455
ORF5024,0.105112
ORF5039,0.0782629
ORF5041,0.0584076
ORF5045,0.0676745
ORF5046,0.144034
ORF5053,0.424576
ORF5078,0.238399
ORF5086,0.227381
ORF5100,0.0867601
ORF5106,0.525041
ORF5107,0.177388
ORF5122,0.250934
ORF5132,0.085742
ORF5133,0.0964052
ORF5134,0.0560126
ORF5140,0.0650152
ORF5142,0.0845731
ORF5152,0.056214
ORF5156,0.0843105
ORF5177,0.074148
ORF5193,0.0649939
ORF5209,0.061313
ORF5213,0.0714401
ORF5222,0.253111
ORF5233,0.102207
ORF5234,0.0667759
ORF5244,0.085434
ORF5272,0.0894451
ORF5281,0.281321
ORF5292,0.0801663
ORF5293,0.0662699
ORF5312,0.0831779
ORF5317,0.0537655
ORF5322,0.0753531
ORF5325,0.0846021
ORF5332,0.109411
ORF5334,0.0610027
ORF5335,0.0794044
